scl,S1983-40632019000100610,research-article,ana paula de azevedo,pasqualini,2019,pesquisa agropecuaria tropical,pesqui agropecu trop,1517-6398,1983-4063,,1,49,
scl,S0103-20032019000200215,research-article,lilian de pellegrini,elias,2019-06,revista de economia e sociologia rural,rev econ sociol rural,0103-2003,1806-9479,2,2,57,215
scl,S1983-40632019000100210,research-article,lucas guilherme,bulegon,2019,pesquisa agropecuaria tropical,pesqui agropecu trop,1517-6398,1983-4063,,1,49,
scl,S0103-05822019005014103,research-article,olivia araujo,zin,2019,revista paulista de pediatria,rev paul pediatr,0103-0582,1984-0462,ahead,50,,
scl,S0103-65132019000100405,review-article,herbert,kotzab,2019,production,prod,0103-6513,1980-5411,,1,29,
scl,S1676-06032019000400301,research-article,aline franco sampaio,brito,2019,biota neotropica,biota neotrop,1806-129X,1676-0611,4,4,19,
scl,S0004-282X2019000600412,research-article,muhammed nur,ogun,2019-06,arquivos de neuro psiquiatria,arq neuro psiquiatr,0004-282X,1678-4227,6,6,77,412
scl,S1983-40632019000100215,research-article,marcus jose alves de,lima,2019,pesquisa agropecuaria tropical,pesqui agropecu trop,1517-6398,1983-4063,,1,49,
scl,S0004-282X2019000600447,undefined,pedro neves paiva de,castro,2019-06,arquivos de neuro psiquiatria,arq neuro psiquiatr,0004-282X,1678-4227,6,6,77,447
scl,S0104-66322019000100251,research-article,shahram t,iranizadeh,2019-03,brazilian journal of chemical engineering,braz j chem eng,0104-6632,1678-4383,1,1,36,251
scl,S0100-67622019000100901,correction,,,2019,revista arvore,rev arvore,0100-6762,1806-9088,1,1,43,
scl,S1679-62252019000200212,research-article,evandro,malanski,2019,neotropical ichthyology,neotrop ichthyol,1679-6225,1982-0224,2,2,17,
scl,S0102-33062019005002128,rapid-communication,eliane akiko,honda,2019,acta botanica brasilica,acta bot bras,0102-3306,1677-941X,ahead,50,,
scl,S0104-026X2019000200218,research-article,mariana tordin,boen,2019,revista estudos feministas,rev estud fem,0104-026X,1806-9584,2,2,27,
scl,S0004-282X2019000600404,research-article,juliana,safanelli,2019-06,arquivos de neuro psiquiatria,arq neuro psiquiatr,0004-282X,1678-4227,6,6,77,404
scl,S0104-026X2019000200807,book-review,carlos eduardo,henning,2019,revista estudos feministas,rev estud fem,0104-026X,1806-9584,2,2,27,
scl,S1516-31802019000200193,research-article,saadallah azor,fakhouri filho,2019-04,sao paulo medical journal,sao paulo med j,1516-3180,1806-9460,2,2,137,193
scl,S0103-05822019005014102,research-article,fernanda alves,maia,2019,revista paulista de pediatria,rev paul pediatr,0103-0582,1984-0462,ahead,50,,
scl,S1983-40632019000100212,research-article,fabio luiz checchio,mingotte,2019,pesquisa agropecuaria tropical,pesqui agropecu trop,1517-6398,1983-4063,,1,49,
scl,S0066-782X2019005001203,research-article,angelica navarro de,oliveira,2019,arquivos brasileiros de cardiologia,arq bras cardiol,0066-782X,1678-4170,ahead,50,,
scl,S1983-40632019000100611,research-article,anderson carlos,marafon,2019,pesquisa agropecuaria tropical,pesqui agropecu trop,1517-6398,1983-4063,,1,49,
scl,S0102-46982019000100416,research-article,sandra mara,corazza,2019,educacao em revista,educ rev,0102-4698,1982-6621,,1,35,
scl,S0104-026X2019000200221,research-article,fanny monserrate,tubay,2019,revista estudos feministas,rev estud fem,0104-026X,1806-9584,2,2,27,
scl,S1679-62252019000200218,research-article,jose l o,birindelli,2019,neotropical ichthyology,neotrop ichthyol,1679-6225,1982-0224,2,2,17,
scl,S0066-782X2019000600715,research-article,liumei,ding,2019-06,arquivos brasileiros de cardiologia,arq bras cardiol,0066-782X,1678-4170,6,6,112,715
scl,S1679-62252019000200216,research-article,tiago magalhaes da silva,freitas,2019,neotropical ichthyology,neotrop ichthyol,1679-6225,1982-0224,2,2,17,
scl,S1679-62252019000200214,research-article,josiane b,traldi,2019,neotropical ichthyology,neotrop ichthyol,1679-6225,1982-0224,2,2,17,
scl,S1517-97022019000100563,research-article,bruna damiana,heinsfeld,2019,educacao e pesquisa,educ pesqui,1517-9702,1678-4634,,1,45,
scl,S0066-782X2019000600809,undefined,simone nascimento dos,santos,2019-06,arquivos brasileiros de cardiologia,arq bras cardiol,0066-782X,1678-4170,6,6,112,809
scl,S0103-20032019000200253,research-article,wagner dantas,souza junior,2019-06,revista de economia e sociologia rural,rev econ sociol rural,0103-2003,1806-9479,2,2,57,253
scl,S0004-282X2019000600429,research-article,maria rita,gascon,2019-06,arquivos de neuro psiquiatria,arq neuro psiquiatr,0004-282X,1678-4227,6,6,77,429
scl,S1983-40632019000100211,research-article,agner de freitas,andrade,2019,pesquisa agropecuaria tropical,pesqui agropecu trop,1517-6398,1983-4063,,1,49,
scl,S1517-97022019000100561,research-article,lucas dos santos,passos,2019,educacao e pesquisa,educ pesqui,1517-9702,1678-4634,,1,45,
scl,S0102-33062019005002130,research-article,mirane de oliveira,santos,2019,acta botanica brasilica,acta bot bras,0102-3306,1677-941X,ahead,50,,
scl,S0004-282X2019000600442,research-article,pericles,maranhao filho,2019-06,arquivos de neuro psiquiatria,arq neuro psiquiatr,0004-282X,1678-4227,6,6,77,442
scl,S1982-21702019000200203,research-article,adriana alexandria,machado,2019,boletim de ciencias geodesicas,bol cienc geod,1413-4853,1982-2170,2,2,25,
scl,S0034-89102019000100249,research-article,danise senna,oliveira,2019,revista de saude publica,rev saude publica,0034-8910,1518-8787,,1,53,
scl,S1679-62252019000200213,research-article,yecid andrey,rojas molina,2019,neotropical ichthyology,neotrop ichthyol,1679-6225,1982-0224,2,2,17,
scl,S0102-05362019000200239,research-article,camila qss de,santanna,2019-06,horticultura brasileira,hortic bras,0102-0536,1806-9991,2,2,37,239
scl,S0004-282X2019000600375,research-article,zaiming,liu,2019-06,arquivos de neuro psiquiatria,arq neuro psiquiatr,0004-282X,1678-4227,6,6,77,375
scl,S2531-04882019000200005,research-article,carlos,sakuramoto,2019-06,rausp management journal,rausp manag j,,2531-0488,2,2,54,205
scl,S2531-04882019000200003,research-article,daniela pinheiro dos,reis,2019-06,rausp management journal,rausp manag j,,2531-0488,2,2,54,141
scl,S0102-05362019000200146,research-article,douglas jose,marques,2019-06,horticultura brasileira,hortic bras,0102-0536,1806-9991,2,2,37,146
scl,S0100-736X2019000600434,correction,,,2019-06,pesquisa veterinaria brasileira,pesq vet bras,0100-736X,1678-5150,6,6,39,434
scl,S1516-14392019000700209,research-article,jaqueline de assis,oliveira,2019,materials research,mat res,1516-1439,1980-5373,,7,22,
scl,S0102-05362019000200234,research-article,elizanilda r,rego,2019-06,horticultura brasileira,hortic bras,0102-0536,1806-9991,2,2,37,234
scl,S0034-89102019000100248,research-article,chiara alzineth silva,campos,2019,revista de saude publica,rev saude publica,0034-8910,1518-8787,,1,53,
scl,S0102-05362019000200221,research-article,luis felipe v,purquerio,2019-06,horticultura brasileira,hortic bras,0102-0536,1806-9991,2,2,37,221
scl,S0004-282X2019000600424,research-article,cassiano mateus,forcelini,2019-06,arquivos de neuro psiquiatria,arq neuro psiquiatr,0004-282X,1678-4227,6,6,77,424
scl,S0100-736X2019000600416,research-article,paulo ricardo d,rocha,2019-06,pesquisa veterinaria brasileira,pesq vet bras,0100-736X,1678-5150,6,6,39,416
scl,S0100-736X2019000600382,research-article,marina p,lorenzett,2019-06,pesquisa veterinaria brasileira,pesq vet bras,0100-736X,1678-5150,6,6,39,382
scl,S1982-21702019000200205,research-article,haroldo antonio,marques,2019,boletim de ciencias geodesicas,bol cienc geod,1413-4853,1982-2170,2,2,25,
scl,S0102-05362019000200199,research-article,raphael ac,melo,2019-06,horticultura brasileira,hortic bras,0102-0536,1806-9991,2,2,37,199
scl,S0100-39842019005013102,undefined,tiago kojun,tibana,2019,radiologia brasileira,radiol bras,0100-3984,1678-7099,ahead,50,,
scl,S0066-782X2019005001204,research-article,ticiane clair remacre munareto,lima,2019,arquivos brasileiros de cardiologia,arq bras cardiol,0066-782X,1678-4170,ahead,50,,
scl,S0066-782X2019005001201,research-article,rafael jose coelho,maia,2019,arquivos brasileiros de cardiologia,arq bras cardiol,0066-782X,1678-4170,ahead,50,,
scl,S2531-04882019000200006,research-article,sergio,braga junior,2019-06,rausp management journal,rausp manag j,,2531-0488,2,2,54,226
scl,S0102-05362019000200124,research-article,jean carlos,cardoso,2019-06,horticultura brasileira,hortic bras,0102-0536,1806-9991,2,2,37,124
scl,S0102-05362019000200228,research-article,antonio ismael inacio,cardoso,2019-06,horticultura brasileira,hortic bras,0102-0536,1806-9991,2,2,37,228
scl,S0100-736X2019000600371,research-article,nathalia s,wicpolt,2019-06,pesquisa veterinaria brasileira,pesq vet bras,0100-736X,1678-5150,6,6,39,371
scl,S0103-20032019000200326,research-article,rodrigo constante,martins,2019-06,revista de economia e sociologia rural,rev econ sociol rural,0103-2003,1806-9479,2,2,57,326
scl,S0066-782X2019005001205,research-article,jaqueline ermida,barbosa,2019,arquivos brasileiros de cardiologia,arq bras cardiol,0066-782X,1678-4170,ahead,50,,
scl,S0103-20032019000200234,research-article,vanclei,zanin,2019-06,revista de economia e sociologia rural,rev econ sociol rural,0103-2003,1806-9479,2,2,57,234
scl,S1517-97022019000100562,research-article,marta barcenilla,cubas,2019,educacao e pesquisa,educ pesqui,1517-9702,1678-4634,,1,45,
scl,S1679-62252019000200211,research-article,gita j s,brito,2019,neotropical ichthyology,neotrop ichthyol,1679-6225,1982-0224,2,2,17,
scl,S0102-05362019000200210,research-article,lourismar m,araujo,2019-06,horticultura brasileira,hortic bras,0102-0536,1806-9991,2,2,37,210
scl,S0102-05362019000200133,research-article,carla d,tedesco,2019-06,horticultura brasileira,hortic bras,0102-0536,1806-9991,2,2,37,133
scl,S0100-736X2019000600419,research-article,gabriela m c,bellegard,2019-06,pesquisa veterinaria brasileira,pesq vet bras,0100-736X,1678-5150,6,6,39,419
scl,S0066-782X2019005001202,research-article,jianlong,yan,2019,arquivos brasileiros de cardiologia,arq bras cardiol,0066-782X,1678-4170,ahead,50,,
scl,S0100-39842019005013101,undefined,tiago kojun,tibana,2019,radiologia brasileira,radiol bras,0100-3984,1678-7099,ahead,50,,
scl,S0102-05362019000200204,research-article,valter c de,andrade junior,2019-06,horticultura brasileira,hortic bras,0102-0536,1806-9991,2,2,37,204
scl,S0004-282X2019000600436,review-article,renan barros,domingues,2019-06,arquivos de neuro psiquiatria,arq neuro psiquiatr,0004-282X,1678-4227,6,6,77,436
scl,S0037-86822019000100725,case-report,giovanni,cordoba,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S0103-20032019000200288,research-article,samuel alex coelho,campos,2019-06,revista de economia e sociologia rural,rev econ sociol rural,0103-2003,1806-9479,2,2,57,288
scl,S1414-81452019000300210,research-article,arlen almeida duarte de,sousa,2019,escola anna nery,esc anna nery,1414-8145,2177-9465,3,3,23,
scl,S0037-86822019000100910,letter,cristiane faria de oliveira,scarponi,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S0034-89102019000100250,research-article,raquel,gvozd,2019,revista de saude publica,rev saude publica,0034-8910,1518-8787,,1,53,
scl,S0103-20032019000200270,research-article,amanda cristina gaban,filippi,2019-06,revista de economia e sociologia rural,rev econ sociol rural,0103-2003,1806-9479,2,2,57,270
scl,S0004-282X2019000600393,research-article,luana gabriela dalla rosa,vieira,2019-06,arquivos de neuro psiquiatria,arq neuro psiquiatr,0004-282X,1678-4227,6,6,77,393
scl,S0037-86822019000100674,rapid-communication,mirela lopes,ribeiro,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S1983-40632019000100216,research-article,tamara torres,tanan,2019,pesquisa agropecuaria tropical,pesqui agropecu trop,1517-6398,1983-4063,,1,49,
scl,S0037-86822019000100908,letter,hiro,goto,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S0102-05362019000200215,research-article,angel manuel,suarez hernandez,2019-06,horticultura brasileira,hortic bras,0102-0536,1806-9991,2,2,37,215
scl,S0103-20032019000200198,research-article,nicoli carolini de,lazari,2019-06,revista de economia e sociologia rural,rev econ sociol rural,0103-2003,1806-9479,2,2,57,198
scl,S0037-86822019000100810,undefined,walter de araujo,eyer silva,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S0100-736X2019000600393,research-article,lauren s,mello,2019-06,pesquisa veterinaria brasileira,pesq vet bras,0100-736X,1678-5150,6,6,39,393
scl,S0100-736X2019000600402,research-article,sevinc,sokel,2019-06,pesquisa veterinaria brasileira,pesq vet bras,0100-736X,1678-5150,6,6,39,402
scl,S0100-736X2019000600376,research-article,jessica a,withoeft,2019-06,pesquisa veterinaria brasileira,pesq vet bras,0100-736X,1678-5150,6,6,39,376
scl,S1516-14392019000700208,research-article,aline,ribeiro,2019,materials research,mat res,1516-1439,1980-5373,,7,22,
scl,S0102-05362019000200161,research-article,milza m,lana,2019-06,horticultura brasileira,hortic bras,0102-0536,1806-9991,2,2,37,161
scl,S1679-62252019000200209,research-article,willy vila nova,pessoa,2019,neotropical ichthyology,neotrop ichthyol,1679-6225,1982-0224,2,2,17,
scl,S0037-86822019000100722,case-report,leydi alexandra ceballos,inga,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S0100-39842019005013105,research-article,tiago kojun,tibana,2019,radiologia brasileira,radiol bras,0100-3984,1678-7099,ahead,50,,
scl,S0037-86822019000100679,rapid-communication,mariano,felisberto,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S0104-07072019000100351,research-article,taka,oguisso,2019,texto contexto enfermagem,texto contexto enferm,0104-0707,1980-265X,,1,28,
scl,S0037-86822019000100724,case-report,izanara cristine,pritsch,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S0100-39842019005013104,research-article,luciana karla lira,franca,2019,radiologia brasileira,radiol bras,0100-3984,1678-7099,ahead,50,,
scl,S1679-62252019000200210,research-article,joao de magalhaes,lopes,2019,neotropical ichthyology,neotrop ichthyol,1679-6225,1982-0224,2,2,17,
scl,S0037-86822019000100726,case-report,aline stephanie,perez gomez,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S0100-39842019005013103,research-article,rui tiago,gil,2019,radiologia brasileira,radiol bras,0100-3984,1678-7099,ahead,50,,
scl,S0102-05362019000200172,research-article,gisely paula,gomes,2019-06,horticultura brasileira,hortic bras,0102-0536,1806-9991,2,2,37,172
scl,S0100-736X2019000600429,research-article,maria j g,arandas,2019-06,pesquisa veterinaria brasileira,pesq vet bras,0100-736X,1678-5150,6,6,39,429
scl,S0100-40422019004500505,research-article,alana l c,oliveira,2019-05,quimica nova,quim nova,0100-4042,1678-7064,5,45,42,505
scl,S0102-05362019000200188,research-article,alysson j da,silva,2019-06,horticultura brasileira,hortic bras,0102-0536,1806-9991,2,2,37,188
scl,S0104-026X2019000200215,research-article,esperanza,bosch fiol,2019,revista estudos feministas,rev estud fem,0104-026X,1806-9584,2,2,27,
scl,S0037-86822019000100678,rapid-communication,patricia yvonne maciel,pinheiro,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S0037-86822019000100681,rapid-communication,maisa da silva,araujo,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S0102-33062019005004102,research-article,izabela santos dias de,jesus,2019,acta botanica brasilica,acta bot bras,0102-3306,1677-941X,ahead,50,,
scl,S1983-21252019000200543,case-report,isaias vitorino batista de,almeida,2019-06,revista caatinga,rev caatinga,0100-316X,1983-2125,2,2,32,543
scl,S0037-86822019000100675,rapid-communication,maria regina pires,carneiro,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S0037-86822019000100676,rapid-communication,edson zangiacomi,martinez,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S0104-11692019000100344,research-article,bernarda,sanchez jimenez,2019,revista latino americana de enfermagem,rev latino am enfermagem,,1518-8345,,1,27,
scl,S0034-73292019000100209,research-article,tullo,vigevani,2019,revista brasileira de politica internacional,rev bras polit int,0034-7329,1983-3121,1,1,62,
scl,S1983-41952019000300479,research-article,t r c,felipe,2019-06,revista ibracon de estruturas e materiais,rev ibracon estrut mater,,1983-4195,3,3,12,479
scl,S0037-86822019000100812,undefined,fernanda lopes,franco,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S2531-04882019000200007,review-article,fernando de oliveira,santini,2019-06,rausp management journal,rausp manag j,,2531-0488,2,2,54,178
scl,S0037-86822019000100721,case-report,gustavo avila,maquine,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S0102-69092019000200508,research-article,monize,arquer,2019,revista brasileira de ciencias sociais,rev bras ci soc,0102-6909,1806-9053,100,2,34,
scl,S0104-07072019000600303,research-article,teresa,aleman,2019,texto contexto enfermagem,texto contexto enferm,0104-0707,1980-265X,spe,6,28,
scl,S0037-86822019000100811,undefined,vidal,haddad junior,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S0102-33062019005002126,research-article,raquel menestrino,ribeiro,2019,acta botanica brasilica,acta bot bras,0102-3306,1677-941X,ahead,50,,
scl,S0037-86822019000100720,case-report,nathalia rayane silva,wanderley,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S0104-11692019000100343,research-article,loraine vivian,gaino,2019,revista latino americana de enfermagem,rev latino am enfermagem,,1518-8345,,1,27,
scl,S0104-11692019000100342,research-article,jorge luiz guedes,sant ana,2019,revista latino americana de enfermagem,rev latino am enfermagem,,1518-8345,,1,27,
scl,S0102-05362019000200138,research-article,marcelo de a,guimaraes,2019-06,horticultura brasileira,hortic bras,0102-0536,1806-9991,2,2,37,138
scl,S0037-86822019000100326,research-article,jose henrique francisco,roma,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S0104-07072019000600305,research-article,jaime jose fernandez,chaves,2019,texto contexto enfermagem,texto contexto enferm,0104-0707,1980-265X,spe,6,28,
scl,S0037-86822019000100909,letter,francisco kennedy scofoni faleiros de,azevedo,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S0100-40422019004500560,research-article,vinicius c de,franco,2019-05,quimica nova,quim nova,0100-4042,1678-7064,5,45,42,560
scl,S0037-86822019000100723,case-report,maria dolores salgado,quintans,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S0102-05362019000200152,research-article,rafaela de,jesus,2019-06,horticultura brasileira,hortic bras,0102-0536,1806-9991,2,2,37,152
scl,S0037-86822019000100677,rapid-communication,carlos dornels freire de,souza,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S0037-86822019000100680,rapid-communication,celeste da silva freitas de,souza,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S0104-07072019000600301,research-article,fay,williams,2019,texto contexto enfermagem,texto contexto enferm,0104-0707,1980-265X,spe,6,28,
scl,S0104-11692019000100341,research-article,aliny cristini,pereira,2019,revista latino americana de enfermagem,rev latino am enfermagem,,1518-8345,,1,27,
scl,S0037-86822019000100324,research-article,lais de lima,bride,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S0101-20612019005016102,research-article,qi,liang,2019,food science and technology,food sci technol,0101-2061,1678-457X,ahead,50,,
scl,S0104-11692019000100338,research-article,cristina silva,sousa,2019,revista latino americana de enfermagem,rev latino am enfermagem,,1518-8345,,1,27,
scl,S0104-11692019000100336,research-article,renata leite alves de,oliveira,2019,revista latino americana de enfermagem,rev latino am enfermagem,,1518-8345,,1,27,
scl,S0104-11692019000100345,research-article,inacia satiro xavier de,franca,2019,revista latino americana de enfermagem,rev latino am enfermagem,,1518-8345,,1,27,
scl,S0037-86822019000100325,research-article,yulieth cristina bermudez,burbano,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S1983-21252019000200552,case-report,otaciana maria dos prazeres da,silva,2019-06,revista caatinga,rev caatinga,0100-316X,1983-2125,2,2,32,552
scl,S1983-21252019000200329,research-article,patryck ermerson monteiro dos,santos,2019-06,revista caatinga,rev caatinga,0100-316X,1983-2125,2,2,32,329
scl,S0037-86822019000100503,editorial,celina maria turchi,martelli,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S0100-40422019004500566,research-article,elias ricardo durango,padilla,2019-05,quimica nova,quim nova,0100-4042,1678-7064,5,45,42,566
scl,S0102-33062019005002129,research-article,florencia facelli,fernandez,2019,acta botanica brasilica,acta bot bras,0102-3306,1677-941X,ahead,50,,
scl,S0100-40422019004500570,research-article,anna m c,benitea,2019-05,quimica nova,quim nova,0100-4042,1678-7064,5,45,42,570
scl,S2359-39972019000600306,review-article,aline c,candido,2019-06,archives of endocrinology and metabolism,arch endocrinol metab,2359-3997,2359-4292,3,6,63,306
scl,S1415-47572019000200261,review-article,edina,poletto,2019,genetics and molecular biology,genet mol biol,1415-4757,1678-4685,1,2,42,261
scl,S0100-40422019004500473,research-article,angela m a,lima,2019-05,quimica nova,quim nova,0100-4042,1678-7064,5,45,42,473
scl,S1809-48642019000200157,research-article,flavia mara fernandes da silva,reis,2019-06,international archives of otorhinolaryngology,int arch otorhinolaryngol,1809-9777,1809-4864,2,2,23,157
scl,S1809-48642019000200137,research-article,mahmoud,mandour,2019-06,international archives of otorhinolaryngology,int arch otorhinolaryngol,1809-9777,1809-4864,2,2,23,137
scl,S1809-68912019000100312,research-article,erika de brito marco,zanuto,2019,ciencia animal brasileira,cienc anim bras,1518-2797,1809-6891,,1,20,
scl,S1809-48642019000200125,research-article,shibu,george,2019-06,international archives of otorhinolaryngology,int arch otorhinolaryngol,1809-9777,1809-4864,2,2,23,125
scl,S0037-86822019000100323,research-article,andressa noronha,barbosa silva,2019,revista da sociedade brasileira de medicina tropical,rev soc bras med trop,0037-8682,1678-9849,,1,52,
scl,S1809-48642019000200218,research-article,pedro l mangabeira,albernaz,2019-06,international archives of otorhinolaryngology,int arch otorhinolaryngol,1809-9777,1809-4864,2,2,23,218
scl,S0104-07072019000600302,research-article,imo,bakari,2019,texto contexto enfermagem,texto contexto enferm,0104-0707,1980-265X,spe,6,28,
scl,S0100-72032019000600361,editorial,jose maria,soares jr,2019-06,revista brasileira de ginecologia e obstetricia,rev bras ginecol obstet,0100-7203,1806-9339,6,6,41,361
scl,S0100-40422019004500485,research-article,carolina r,biasetto,2019-05,quimica nova,quim nova,0100-4042,1678-7064,5,45,42,485
scl,S1809-68912019000100313,research-article,marcela natacha aparecida,rocha,2019,ciencia animal brasileira,cienc anim bras,1518-2797,1809-6891,,1,20,
scl,S1983-41952019000300509,research-article,o p,aguiar,2019-06,revista ibracon de estruturas e materiais,rev ibracon estrut mater,,1983-4195,3,3,12,509
scl,S1983-41952019000300590,research-article,g f b,sandoval,2019-06,revista ibracon de estruturas e materiais,rev ibracon estrut mater,,1983-4195,3,3,12,590
scl,S1983-41952019000300608,research-article,s p s,altoe,2019-06,revista ibracon de estruturas e materiais,rev ibracon estrut mater,,1983-4195,3,3,12,608
scl,S0104-07072019000100350,research-article,angela goncalves da silva,pagliace,2019,texto contexto enfermagem,texto contexto enferm,0104-0707,1980-265X,,1,28,
scl,S1809-48642019000200147,research-article,leonardo,balsalobre,2019-06,international archives of otorhinolaryngology,int arch otorhinolaryngol,1809-9777,1809-4864,2,2,23,147
scl,S0102-05362019000200180,research-article,rodrigo p,alves,2019-06,horticultura brasileira,hortic bras,0102-0536,1806-9991,2,2,37,180
scl,S1809-48642019000200191,research-article,islam r,herzallah,2019-06,international archives of otorhinolaryngology,int arch otorhinolaryngol,1809-9777,1809-4864,2,2,23,191
scl,S1809-48642019000200196,research-article,claudio,carnevale,2019-06,international archives of otorhinolaryngology,int arch otorhinolaryngol,1809-9777,1809-4864,2,2,23,196
scl,S1413-86702019000200139,rapid-communication,andreia paredes,damasco,2019-03,brazilian journal of infectious diseases,braz j infect dis,1413-8670,1678-4391,2,2,23,139
scl,S0100-40422019004500497,research-article,patricia g,leles,2019-05,quimica nova,quim nova,0100-4042,1678-7064,5,45,42,497
scl,S0303-76572019000100604,research-article,eliana aparecida da silva,pintor,2019,revista brasileira de saude ocupacional,rev bras saude ocup,0303-7657,2317-6369,,1,44,
scl,S0101-28002019005020102,research-article,jose,narciso junior,2019,brazilian journal of nephrology,j bras nefrol,0101-2800,2175-8239,ahead,50,,
scl,S1983-21252019000200364,research-article,wiara de assis,gomes,2019-06,revista caatinga,rev caatinga,0100-316X,1983-2125,2,2,32,364
scl,S0104-11692019000100339,research-article,ana folch,ayora,2019,revista latino americana de enfermagem,rev latino am enfermagem,,1518-8345,,1,27,
scl,S0100-40422019004500522,research-article,tufan,guray,2019-05,quimica nova,quim nova,0100-4042,1678-7064,5,45,42,522
scl,S1983-41952019000300694,research-article,v,cecconello,2019-06,revista ibracon de estruturas e materiais,rev ibracon estrut mater,,1983-4195,3,3,12,694
scl,S1983-21252019000200345,research-article,johny de jesus,mendonca,2019-06,revista caatinga,rev caatinga,0100-316X,1983-2125,2,2,32,345
scl,S1413-86702019000200121,case-report,karla rossanet,dzul rosado,2019-03,brazilian journal of infectious diseases,braz j infect dis,1413-8670,1678-4391,2,2,23,121
scl,S0104-07072019000600304,research-article,jacqueline de,souza,2019,texto contexto enfermagem,texto contexto enferm,0104-0707,1980-265X,spe,6,28,
scl,S0104-11692019000100337,research-article,judy,honig,2019,revista latino americana de enfermagem,rev latino am enfermagem,,1518-8345,,1,27,
scl,S1809-29502019000200145,research-article,danielly lais pereira,lima,2019-06,fisioterapia e pesquisa,fisioter pesqui,1809-2950,2316-9117,2,2,26,145
scl,S0100-40422019004500580,research-article,luciano e,faria,2019-05,quimica nova,quim nova,0100-4042,1678-7064,5,45,42,580
scl,S1983-21252019000200295,research-article,simone de melo,santana gomes,2019-06,revista caatinga,rev caatinga,0100-316X,1983-2125,2,2,32,295
scl,S1980-993X2019000400308,research-article,helenice silva de,jesus,2019,revista ambiente agua,rev ambient agua,,1980-993X,4,4,14,
scl,S1414-81452019000300212,research-article,jessica luiza,beck,2019,escola anna nery,esc anna nery,1414-8145,2177-9465,3,3,23,
scl,S1809-68912019000100314,research-article,mari jane,taube,2019,ciencia animal brasileira,cienc anim bras,1518-2797,1809-6891,,1,20,
scl,S1983-21252019000200440,research-article,jun,zhang,2019-06,revista caatinga,rev caatinga,0100-316X,1983-2125,2,2,32,440
scl,S2359-39972019000600187,editorial,carmita h n,abdo,2019-06,archives of endocrinology and metabolism,arch endocrinol metab,2359-3997,2359-4292,3,6,63,187
scl,S1807-76922019000200303,research-article,natalia araujo,pacheco,2019,bar brazilian administration review,bar braz adm rev,,1807-7692,2,2,16,
scl,S1809-68912019000100315,research-article,renata medeiros do,nascimento,2019,ciencia animal brasileira,cienc anim bras,1518-2797,1809-6891,,1,20,
scl,S0104-11692019000100340,research-article,roberta maria,savieto,2019,revista latino americana de enfermagem,rev latino am enfermagem,,1518-8345,,1,27,
